student_id,synthetic_age,enrollment_type,academic_year,major_category,gpa_direction,credit_hours_current,semesters_enrolled,expected_total_semesters,remaining_semesters,monthly_inflow_mean,cash_flow_cv,aid_disbursement_flag,aid_amount,estimated_tuition,estimated_living_cost,synthetic_debt_load,campus_employment,gig_income_flag,bill_payment_rate,savings_behavior,subscription_count,prior_delinquency,application_week,semester_phase,academic_calendar_flag,ecs,gdi,acr,cfri,opr,tgb,spra,sei,default_probability,default_flag,dataset_split
STU_006758,22.385625705020416,Full-time,3,STEM,Improving,13.824095436200496,5,8,3,521.1227196087473,0.29755807523998207,1,3935.356285252169,9254.541736189263,4449.248901793131,9247.928110227356,0,0,0.9486380980628795,Sporadic,3,0,6,Late,1,0.625,1.0,0.4392833576282262,0.702441924760018,0.9486380980628795,0.15180184469595956,0.13443180067712895,0.6071416788141131,0.005103638191860842,0,D_train
STU_012894,20.112201776926288,Full-time,3,Business,Stable,14.712385399770012,6,8,2,1719.53252196681,0.24962265435013792,0,0.0,6961.814030472422,6159.978286077825,19025.53378416384,0,1,0.7686548059254666,Consistent Saver,4,1,2,Mid,0,0.75,0.0,0.5241761126787532,0.7503773456498621,0.7686548059254666,0.11149360903906161,0.46925261996241513,0.4870880563393766,0.05114732402805916,0,D_train
STU_017447,20.808901480285773,Part-time,2,STEM,Improving,9.0,4,12,8,1655.3951182578303,0.20323949343544015,1,5502.147447818023,8952.335503489125,6755.110532290188,16299.157954580558,1,0,0.7725643763879465,No Savings,3,0,8,Mid,0,0.3333333333333333,1.0,0.7718459062812139,0.7967605065645599,0.7725643763879465,0.22654298565348588,0.1495264844577921,0.6859229531406069,0.0036425547779992138,0,D_train
STU_011824,23.727928590348604,Part-time,4,STEM,Declining,9.0,7,10,3,1581.1575053375022,0.3160873706164346,1,5817.414668403942,11861.943760481481,3974.7158764481374,1736.045539174423,1,0,0.9967086200953515,No Savings,5,0,10,Mid,1,0.7,-1.0,0.7667049092499173,0.6839126293835653,0.9967086200953515,0.18583181345158542,0.1274223622179684,0.39335245462495866,0.007934447865283335,0,D_train
STU_004773,22.662057881913547,Full-time,2,Business,Declining,15.703050919297278,4,8,4,1170.630717269869,0.13090107764499231,1,4022.607916062204,6500.600892690831,6128.908429054125,4767.399139087955,1,0,0.6893617382629914,Sporadic,0,0,1,Mid,1,0.5,-1.0,0.6892691207055489,0.8690989223550076,0.6893617382629914,0.19002153402457092,0.14555190957909953,0.2946345603527744,0.009995066592620583,0,D_train
STU_018883,20.75218913053025,Full-time,3,STEM,Declining,13.040987526112234,5,8,3,1763.7361122103368,0.5490951676712083,1,4951.579008616952,11849.186010115885,5482.432031804299,4862.715855470501,1,0,0.9238600841292272,Consistent Saver,4,0,2,Mid,0,0.625,-1.0,0.6927525998102417,0.45090483232879175,0.9238600841292272,0.16329405611642878,0.24248004182971516,0.33387629990512085,0.014731752007598933,0,D_train
STU_007701,23.10535343988935,Full-time,1,STEM,Stable,14.963497197163198,1,8,7,1549.1433817665118,0.04890036986637555,0,0.0,10724.33959266084,5638.4190520362135,9634.083235703672,0,0,0.8883708841351398,Sporadic,1,0,1,Mid,0,0.125,0.0,0.3786998061646697,0.9510996301336244,0.8883708841351398,0.2266874372355607,0.053048882706008306,0.22684990308233485,0.015577143028919846,0,D_train
STU_005019,21.779584998558924,Full-time,2,Arts,Improving,14.540563435241793,4,8,4,1033.5786308391775,0.41506308933597563,1,5514.008951005988,8849.214252659363,6566.437217589577,5222.567137865147,0,0,0.691095359465535,No Savings,4,1,4,Late,1,0.5,1.0,0.6258784127925598,0.5849369106640243,0.691095359465535,0.18799789516860496,0.5586966278947298,0.66293920639628,0.02650593322514355,0,D_train
STU_001475,20.087183036451968,Full-time,3,STEM,Stable,15.813983547196361,5,8,3,1032.3398767816998,0.27247862633758707,1,6351.45117900548,7902.222191114312,3827.5677247252233,5354.083046211071,0,0,0.9038292132782388,Sporadic,2,0,10,Early,1,0.625,0.0,0.8935207502718634,0.7275213736624129,0.9038292132782388,0.1614635934205201,0.1378426865515632,0.6342603751359317,0.002709892135658189,0,D_train
STU_004967,19.808966164425232,Full-time,1,STEM,Improving,13.57380045604537,1,8,7,1180.5542435268037,0.3424787065578234,1,4417.170166927063,11695.268637918045,6122.290796502427,5402.766980676116,1,1,0.8495388275924743,Consistent Saver,2,0,5,Late,1,0.125,1.0,0.5129427054627105,0.6575212934421766,0.8495388275924743,0.24194036659276058,0.18212983434538707,0.49397135273135523,0.015305533011267467,0,D_train
STU_006242,19.80936522677239,Full-time,1,Humanities,Stable,16.984595007682984,2,8,6,1037.7731940053222,0.3049665052469722,1,5921.809863370843,7499.770565552542,4399.2685680987815,4112.18558174623,0,0,0.8950288898375662,No Savings,2,0,6,Late,1,0.25,0.0,0.8465307598581848,0.6950334947530278,0.8950288898375662,0.23382854102653522,0.153477935147519,0.4982653799290924,0.01649680097281508,0,D_train
STU_000475,24.46094188430231,Part-time,4,Arts,Improving,9.0,7,12,5,878.6468214605151,0.13978221472137478,1,2547.51081061401,8498.66941309033,5452.138504088503,8122.139879636834,1,1,0.8771204790031764,Sporadic,3,0,3,Late,0,0.5833333333333334,1.0,0.4345338372117708,0.8602177852786252,0.8771204790031764,0.19902971768759842,0.09277674218759699,0.5922669186058854,0.002745144711477715,0,D_train
STU_019607,19.883724391915898,Full-time,1,Business,Declining,15.932619230153536,2,8,6,1849.708114815827,0.12721216435585542,0,0.0,5783.161114684587,6704.688048336466,2926.879773691367,0,0,0.7531984464072465,Consistent Saver,3,1,10,Early,0,0.25,-1.0,0.5924825294313042,0.8727878356441445,0.7531984464072465,0.2437862573073922,0.42492533182016823,0.1712412647156521,0.1638464111166937,1,D_train
STU_003317,21.40297127178967,Full-time,2,Business,Stable,13.118862208799575,4,8,4,1076.328636592215,0.31646715014266397,1,2030.6726737529898,4701.54062354463,4687.90961943556,6178.198071765571,1,1,0.903736053847912,Consistent Saver,6,1,7,Mid,0,0.5,0.0,0.6747985298562934,0.6835328498573361,0.903736053847912,0.18437945677782758,0.45546604390269196,0.48739926492814667,0.02322758126226318,0,D_train
STU_002715,22.16176872738456,Full-time,3,STEM,Improving,12.0,5,8,3,1186.182858367719,0.17112486933428742,1,5759.8656812836825,6292.095425542388,5027.992026877344,12472.776220583863,0,1,0.7720034776974866,No Savings,4,0,12,Mid,0,0.625,1.0,0.9279607740582554,0.8288751306657126,0.7720034776974866,0.14698737618792249,0.136848904424469,0.8514803870291276,0.0005692718667814933,0,D_train
STU_008919,18.412676052733843,Full-time,1,Business,Stable,18.147007796315595,2,8,6,2305.8985983465095,0.1771213358371128,0,0.0,9361.559346665766,6266.600075949927,4247.814484137951,1,0,0.9876148539343154,Sporadic,2,0,1,Late,1,0.25,0.0,0.590190702818047,0.8228786641628872,0.9876148539343154,0.23292052677431763,0.07456407815455049,0.3700953514090235,0.035813241738759556,0,D_train
STU_005702,21.109114147153658,Full-time,2,Arts,Stable,15.189405824693534,3,8,5,1388.2417912251522,0.34505018322126463,1,4254.633539695935,9071.822769881044,4606.789535180405,3498.6156800066697,1,1,0.8730516475798885,Consistent Saver,4,0,8,Mid,0,0.375,0.0,0.7170026085882609,0.6549498167787353,0.8730516475798885,0.21956737623347225,0.17610457901453933,0.47100130429413045,0.01283360560284607,0,D_train
STU_005949,18.499825867779442,Part-time,1,STEM,Improving,8.874913924471432,2,12,10,1113.2576754659765,0.4422623201101343,0,0.0,11159.26175182507,4088.6720270047663,3780.028447053128,0,1,0.9802592642923144,Consistent Saver,5,0,9,Mid,1,0.16666666666666666,1.0,0.2920415819254458,0.5577376798898657,0.9802592642923144,0.2910861444408532,0.18282714875635944,0.3960207909627229,0.00918780026051642,0,D_train
STU_004060,21.07337845397727,Full-time,4,Humanities,Improving,16.450054353981056,7,8,1,1597.3248176952993,0.4698232491870164,1,2063.390764227622,6341.499285883656,3622.889702302799,8049.08881241555,0,0,0.9101669652352697,Consistent Saver,3,0,8,Mid,1,0.875,1.0,0.8482898494860177,0.5301767508129835,0.9101669652352697,0.07707254439331955,0.21487921010422567,0.8866449247430088,0.004231543201972126,0,D_train
STU_019104,23.48395157378816,Part-time,2,STEM,Improving,8.587504410397452,3,12,9,1484.6447318071437,0.5175304965153555,0,0.0,9665.576101172015,6939.582010353498,4390.489808907968,1,0,0.9010046147100226,Sporadic,5,0,7,Mid,0,0.25,1.0,0.35763459085081833,0.48246950348464446,0.9010046147100226,0.2745282871605526,0.23671081419313544,0.45381729542540916,0.010866064960181165,0,D_train
STU_010629,23.17559728902531,Full-time,3,Humanities,Stable,16.930551576642404,5,8,3,857.6838181387142,0.4308539698359401,0,0.0,5795.4404303729125,3867.5122763204668,3418.343516256123,1,0,0.757576452255994,Sporadic,5,0,6,Mid,1,0.625,0.0,0.35504005625303736,0.5691460301640598,0.757576452255994,0.1703649540342806,0.24506865225757785,0.3650200281265187,0.033981125831712096,0,D_train
STU_011389,22.58923942836611,Full-time,3,Business,Stable,12.189531781924039,5,8,3,1044.3006756549669,0.16363817754220839,1,7358.073822213049,7299.726175958824,3661.8524692552055,11510.173000592535,0,0,0.8211968948466809,Consistent Saver,2,0,8,Early,1,0.625,0.0,1.0523371585596726,0.8363618224577916,0.8211968948466809,0.14824975707498844,0.11909620256287912,0.7136685792798363,0.002695881024457965,0,D_train
STU_016458,18.859338887410306,Full-time,1,STEM,Stable,15.057551595355928,1,8,7,1291.2621587755877,0.21966232101489616,1,3257.7288277449934,8739.352978271152,5846.5149425998825,4238.88848913869,0,0,0.7138460738238737,Consistent Saver,3,0,1,Late,0,0.125,0.0,0.5774615201879846,0.7803376789851039,0.7138460738238737,0.24896656868546993,0.17371110625879635,0.32623076009399227,0.0815511664584239,0,D_train
STU_011064,23.312812082142273,Full-time,4,STEM,Stable,14.459369900756846,7,8,1,1205.5293236696975,0.16266386859517595,0,0.0,10175.571722974317,6783.1728500464105,7502.571340862388,0,1,0.6731409628002257,No Savings,2,0,6,Mid,1,0.875,0.0,0.28434400163973134,0.837336131404824,0.6731409628002257,0.07767978741653297,0.1631232585980027,0.40467200081986565,0.006267665409658682,0,D_train
STU_019136,18.260288836300813,Full-time,1,STEM,Declining,13.939958421913435,1,8,7,1366.289490180072,0.4437298998614352,1,5357.276939830821,11128.88803532453,5124.6952590023275,9250.51131221901,0,1,0.8471353934648442,Sporadic,3,0,11,Late,0,0.125,-1.0,0.6658491672004762,0.5562701001385648,0.8471353934648442,0.22769580425963193,0.22335134190512082,0.17042458360023804,0.0928682952901911,1,D_train
STU_020850,22.4323520773223,Full-time,3,STEM,Stable,14.754028193842522,6,8,2,847.8709435760671,0.21807172648567627,1,2294.6421229059083,11933.393757062455,6513.527973022863,18990.442038299887,1,1,0.9597410952574764,Sporadic,5,0,12,Mid,0,0.75,0.0,0.3082425339256794,0.7819282735143237,0.9597410952574764,0.1115145011811882,0.0993063620170276,0.37912126696283965,0.004307084935924135,0,D_train
STU_016656,22.50077738064225,Full-time,3,Business,Stable,17.019470056195054,5,8,3,990.1210530224005,0.5254516908280363,1,7419.387867899569,5325.1120246616665,3699.4032326428455,12566.08635936669,0,1,0.6614396942697752,Sporadic,2,0,6,Mid,1,0.625,0.0,1.260995383744098,0.47454830917196367,0.6614396942697752,0.14687131870924167,0.31174876805028195,0.817997691872049,0.01719631261313674,0,D_train
STU_017358,20.18449718054419,Full-time,2,Business,Improving,12.654128171402728,3,8,5,2046.6192158940376,0.06330499723837348,0,0.0,7168.163950435026,4047.7075643886956,11543.440499002676,0,1,0.8522001468541497,Consistent Saver,3,0,12,Late,1,0.375,1.0,0.7299010917480911,0.9366950027616265,0.8522001468541497,0.19155091654879405,0.06966195483910448,0.6774505458740456,0.0030430987079401724,0,D_train
STU_002584,23.70242398835353,Full-time,3,Business,Improving,16.30770872104897,5,8,3,712.451867874065,0.4239749636523862,0,0.0,9427.685804016046,6760.610045642926,4590.836428131048,0,1,0.9000724985164789,No Savings,3,0,11,Mid,1,0.625,1.0,0.17604122743755607,0.5760250363476138,0.9000724985164789,0.16440803544048774,0.19956823590601083,0.475520613718778,0.0062434355472787305,0,D_train
STU_008410,21.426348436648876,Full-time,2,Humanities,Stable,12.0,4,8,4,2306.905602360063,0.274386464292625,0,0.0,6715.9120437725705,4683.21661562192,13629.258647929157,0,0,0.844149077795503,Sporadic,1,0,10,Mid,1,0.5,0.0,0.8095024352440648,0.725613535707375,0.844149077795503,0.16905776071864817,0.15650986237839912,0.5547512176220324,0.014805631430627126,0,D_train
STU_002880,21.162807766868525,Full-time,3,STEM,Stable,15.127026495882566,5,8,3,1299.0556564227004,0.09872116398598137,0,0.0,10771.259363147585,4931.897869916738,5198.595416712267,0,0,0.764016671592804,No Savings,4,1,7,Mid,1,0.625,0.0,0.33090305016813537,0.9012788360140186,0.764016671592804,0.16201962445065132,0.41028346411655137,0.3529515250840677,0.11039538785484214,0,D_train
STU_003395,25.050575918221654,Part-time,4,STEM,Stable,8.591980870540688,7,10,3,1083.3966779661919,0.7006556633323304,0,0.0,10902.459727037749,6089.567888563539,8757.564741679453,0,1,0.9206243589044657,Sporadic,4,0,2,Mid,1,0.7,0.0,0.2550364682720896,0.2993443366676696,0.9206243589044657,0.15271280445273067,0.3040749576615925,0.33751823413604476,0.05519338078259434,0,D_train
STU_005217,22.023736514247396,Full-time,2,Humanities,Stable,15.54945749928547,4,8,4,1116.074355067508,0.10836980745279215,1,6342.826507691183,5933.328072726878,3978.50953624578,16906.893185343448,0,0,0.7382734863251588,No Savings,7,0,1,Mid,0,0.5,0.0,1.0903249583284234,0.8916301925472079,0.7382734863251588,0.16531580163432524,0.12186587708356922,0.6951624791642117,0.003466529826871609,0,D_train
STU_005171,22.05781060288514,Full-time,3,STEM,Improving,12.810663038791295,5,8,3,643.3125367760842,0.85119950842393,1,7477.406839741188,9506.125557484138,6577.162615318264,11454.039067403453,1,1,0.7569218952706266,No Savings,7,0,7,Late,1,0.625,1.0,0.6249130699431016,0.14880049157607,0.7569218952706266,0.14832729721485233,0.41340323478838403,0.6999565349715509,0.02723367664165622,1,D_train
STU_005765,21.69297433167224,Full-time,2,STEM,Improving,15.465474996122426,3,8,5,648.0280009505717,0.1034641643709104,1,6356.236666084869,11713.034522923585,3930.0725663132016,3099.1902462853163,1,1,0.9359512166687811,Sporadic,4,0,8,Late,0,0.375,1.0,0.5720314141455985,0.8965358356290896,0.9359512166687811,0.22287731222202148,0.060600300747729846,0.5985157070727993,0.0038502180809386996,0,D_train
STU_000386,21.770708815657173,Part-time,2,STEM,Stable,7.621019437789826,3,10,7,835.4720980983585,0.18504872877305129,0,0.0,8132.59254218497,5981.224994792246,4922.870413589257,1,0,0.6490400400913735,Sporadic,5,0,4,Early,1,0.3,0.0,0.23678132324142068,0.8149512712269487,0.6490400400913735,0.24458694286360774,0.17930747948180847,0.20839066162071035,0.022003504910504637,0,D_train
STU_020082,20.454078859891958,Full-time,3,Business,Stable,14.48101920172377,6,8,2,2182.7652089159947,0.5191174493256945,1,4030.6361412422825,7357.826636031352,3762.25054330233,5262.837253464376,0,0,0.9153450201820615,No Savings,6,0,7,Early,0,0.75,0.0,1.1476266550220964,0.4808825506743055,0.9153450201820615,0.12821351145179946,0.23304347367565934,0.7988133275110482,0.0021324329284686306,0,D_train
STU_002768,22.318533641854042,Part-time,3,Business,Stable,8.063916181085862,6,12,6,1817.5134948577631,0.42616995109644024,0,0.0,6480.630096783165,6744.721727565448,8632.843187632236,0,0,0.7054690393740201,Consistent Saver,3,0,3,Mid,1,0.5,0.0,0.5497059039326633,0.5738300489035597,0.7054690393740201,0.21469873167448292,0.2588272686263701,0.42485295196633166,0.018155137198438684,0,D_train
STU_015818,18.511877331069748,Full-time,1,STEM,Improving,18.41309979935187,1,8,7,890.0402342111448,0.2574862591459831,0,0.0,8901.650432925917,6237.4113562414805,7944.567119997441,1,0,0.8527288512100681,No Savings,4,0,2,Late,1,0.125,1.0,0.23516390820149874,0.7425137408540169,0.8527288512100681,0.2315541194155,0.1471758482953728,0.3550819541007494,0.011852730241243371,0,D_train
STU_019719,24.86908632376851,Full-time,2,STEM,Improving,16.59657731570773,4,8,4,1530.2908937075217,0.14239841420843727,1,5968.629697183052,7574.140992636445,4455.691003012581,4481.394013864578,0,1,0.9031045323557958,Sporadic,4,0,6,Mid,1,0.5,1.0,1.0049843818588489,0.8576015857915628,0.9031045323557958,0.1914194398194137,0.08602800597663615,0.8524921909294245,0.0018515914554525913,0,D_train
STU_011137,19.77316107083338,Full-time,2,Business,Stable,13.53814418078227,4,8,4,3288.954001756815,0.13556678138335676,1,7144.228954743952,5376.648002723419,4864.941919989011,6663.061037766365,1,0,0.9871930663380201,No Savings,7,0,12,Late,0,0.5,0.0,1.9821185104035934,0.8644332186166432,0.9871930663380201,0.18279752109381558,0.058068792651936686,1.1410592552017966,0.0006571054081964998,0,D_train
STU_007047,21.52190542810923,Full-time,3,Humanities,Improving,12.0,5,8,3,2051.32334484766,0.07623549089760293,1,2539.9959884934656,8405.452777300641,6264.38268310648,16331.711692051194,0,0,0.9811254666370279,No Savings,2,0,12,Mid,1,0.625,1.0,0.732475111727388,0.923764509102397,0.9811254666370279,0.142903313708089,0.0361565563679328,0.7537375558636941,0.0013021755663442539,0,D_train
STU_015537,23.519510885447403,Full-time,1,STEM,Improving,15.008835830595995,1,8,7,2302.7551188581806,0.27746142086092296,0,0.0,6178.73835791457,5751.179022982203,4177.616553401621,1,0,0.7497586408382585,No Savings,0,0,2,Mid,0,0.125,1.0,0.772094238488375,0.722538579139077,0.7497586408382585,0.24940123622519123,0.18605697609289162,0.6235471192441875,0.008521072392381448,0,D_train
STU_008740,18.831685783407615,Full-time,2,Humanities,Improving,15.252962543675212,3,8,5,1661.6879165014093,0.133005542667486,0,0.0,9321.483909833445,5613.903185434921,6011.976619915025,0,0,0.9032386248685011,Sporadic,4,0,10,Late,0,0.375,1.0,0.4450337727176401,0.866994457332514,0.9032386248685011,0.2059097164158343,0.08223062960644406,0.53501688635882,0.010611232713350358,0,D_train
STU_006780,21.204531057100805,Full-time,4,Business,Stable,12.303852790267772,7,8,1,1699.2787111674663,0.2416081935197004,1,7240.542783599757,7152.1634150513455,3832.7432752199265,22791.960677636933,0,0,0.883817619826862,Sporadic,7,0,5,Mid,1,0.875,0.0,1.277904130100805,0.7583918064802996,0.883817619826862,0.06907842132703035,0.13149799145982155,0.9014520650504025,0.002329949368986493,0,D_train
STU_004485,21.438934593329765,Full-time,3,Humanities,Improving,13.429496260578041,6,8,2,1312.4053795530922,0.30155903393862576,1,2147.2728819353392,6187.351945746087,4952.160838551705,7395.821428366203,0,0,0.8557788406224021,Consistent Saver,4,1,7,Mid,0,0.75,1.0,0.6640231528415083,0.6984409660613742,0.8557788406224021,0.12331757272564361,0.46388996138872973,0.7570115764207541,0.0075016234803960075,0,D_train
STU_016607,19.626190607089182,Full-time,1,STEM,Stable,14.169003117071423,2,8,6,1303.3287426522534,0.15753587916854148,1,7465.371270448339,7077.291797740327,5334.936119479051,6344.352854527439,0,1,0.8745714899078826,Sporadic,3,0,7,Mid,1,0.25,0.0,1.0214674050150432,0.8424641208314585,0.8745714899078826,0.22225059000439643,0.10064290469505183,0.5857337025075215,0.007363637350938494,0,D_train
STU_013898,19.18813044408344,Full-time,1,Humanities,Improving,13.364802457569976,1,8,7,1995.322610015615,0.19056201267206638,1,4998.439582737205,4824.832934218288,3583.219893491607,2836.66774884236,0,1,0.8977614008676954,No Savings,2,1,8,Mid,0,0.125,1.0,1.5437260313140728,0.8094379873279336,0.8977614008676954,0.26154070220789166,0.4068963848085179,1.0093630156570363,0.012093755390977706,0,D_train
STU_003949,20.996012056625936,Full-time,3,STEM,Improving,15.209823438793975,5,8,3,1419.517601969031,0.36612087201231663,1,4556.098548144895,6073.090709900072,4084.1021685497094,7161.941706847178,0,0,0.7439766185874117,No Savings,1,0,7,Mid,1,0.625,1.0,1.00757847945711,0.6338791279876834,0.7439766185874117,0.15617268859093544,0.2232553632287031,0.891289239728555,0.0030538584772910322,0,D_train
STU_015894,19.18271853235638,Full-time,2,Business,Declining,12.927108789416547,4,8,4,1550.7455941426413,0.3456925057993842,0,0.0,7908.794495078106,4688.836231682273,7885.318387405943,0,0,0.9030943731765614,Consistent Saver,5,0,2,Mid,1,0.5,-1.0,0.4923927769524112,0.6543074942006157,0.9030943731765614,0.17936683335502304,0.1673486903667853,0.19619638847620557,0.06052620533901568,0,D_train
STU_018399,20.233100135474967,Full-time,1,Humanities,Stable,12.0,2,8,6,944.6368296873651,0.15467212501938205,1,2623.503517007045,7075.644527127613,4308.06645441231,6522.050428681739,0,0,0.8010996603018927,Sporadic,0,0,5,Late,1,0.25,0.0,0.5623869796183522,0.8453278749806179,0.8010996603018927,0.22155169865973415,0.12153895191718503,0.3561934898091761,0.03407239426581393,0,D_train
STU_002572,18.89253545365962,Part-time,1,Business,Declining,7.599039238962298,2,10,8,625.188031506362,0.2149000431168291,0,0.0,8734.291369266193,4727.458082436166,4497.666168473951,0,1,0.8295105855478265,Sporadic,3,0,11,Late,1,0.2,-1.0,0.1857672463001609,0.7850999568831709,0.8295105855478265,0.2612156113474319,0.13710684158238368,-0.04711637684991957,0.11403076358063255,0,D_train
STU_005231,24.753695313984675,Full-time,4,STEM,Stable,14.177116132667347,7,8,1,1348.1360787566628,0.5282364991094267,0,0.0,6494.478110551982,6258.080880480418,8090.0331617216425,0,0,0.63613451493148,Sporadic,1,0,8,Mid,0,0.875,0.0,0.4228597820107076,0.4717635008905733,0.63613451493148,0.07702909135066979,0.3204542451643267,0.4739298910053538,0.023512598630052572,0,D_train
STU_018530,19.16215360270665,Full-time,1,STEM,Stable,16.294841649696103,2,8,6,1114.5547365985321,0.20876076183545325,1,3959.371250166044,9853.791902836816,6390.900051941466,22126.319769233956,0,0,0.9014089424395874,Sporadic,4,0,5,Mid,0,0.25,0.0,0.5181748118088622,0.7912392381645468,0.9014089424395874,0.19450216023651878,0.1130816220023051,0.3340874059044311,0.005605796007210693,0,D_train
STU_007913,21.118238594143232,Part-time,2,STEM,Stable,9.0,4,10,6,1189.9201593897205,0.2176623531974836,1,3789.7418506181784,7873.27856260331,3960.2018225148704,9991.200022157063,0,0,0.9334079765088377,No Savings,6,0,5,Mid,1,0.4,0.0,0.7224774292885835,0.7823376468025164,0.9334079765088377,0.21129241074488198,0.10704254832634215,0.48123871464429174,0.007284588738454128,0,D_train
STU_005972,21.501359913418273,Full-time,1,Business,Declining,13.272063622024195,2,8,6,1875.8222156545855,0.2743143876890919,0,0.0,5969.470535980737,5166.814784641233,6077.077222503686,1,1,0.8213412017656766,Sporadic,0,0,7,Early,1,0.25,-1.0,0.6737694524334689,0.7256856123109081,0.8213412017656766,0.22334837627988366,0.16332339454593378,0.21188472621673443,0.10165784476173037,0,D_train
STU_003231,20.747762817621396,Full-time,3,Arts,Improving,12.758838385653355,6,8,2,1493.5575206749884,0.27889858371240717,1,6448.921635148472,4917.579345773176,4463.625829911474,9497.516203361858,1,0,0.9035966778747251,No Savings,5,0,5,Late,1,0.75,1.0,1.3242596750839926,0.7211014162875928,0.9035966778747251,0.11995036336927295,0.14048043012254535,1.0871298375419962,0.0007400624902086864,0,D_train
