student_id,synthetic_age,enrollment_type,academic_year,major_category,gpa_direction,credit_hours_current,semesters_enrolled,expected_total_semesters,remaining_semesters,monthly_inflow_mean,cash_flow_cv,aid_disbursement_flag,aid_amount,estimated_tuition,estimated_living_cost,synthetic_debt_load,campus_employment,gig_income_flag,bill_payment_rate,savings_behavior,subscription_count,prior_delinquency,application_week,semester_phase,academic_calendar_flag,ecs,gdi,acr,cfri,opr,tgb,spra,sei,default_probability,default_flag,credit_bin,synthetic_anomaly_flag
STU_011389,22.58923942836611,Full-time,3,Business,Stable,12.18953178192404,5,8,3,1044.3006756549669,0.1636381775422083,1,7358.073822213049,7299.726175958824,3661.8524692552055,11510.173000592536,0,0,0.8211968948466809,Consistent Saver,2,0,8,Early,1,0.625,0.0,1.0523371585596726,0.8363618224577916,0.8211968948466809,0.1482497570749884,0.1190962025628791,0.7136685792798363,0.0026958810244579,0,12-15 (Full),0
STU_016458,18.859338887410303,Full-time,1,STEM,Stable,15.057551595355928,1,8,7,1291.2621587755875,0.2196623210148961,1,3257.7288277449934,8739.352978271152,5846.5149425998825,4238.88848913869,0,0,0.7138460738238737,Consistent Saver,3,0,1,Late,0,0.125,0.0,0.5774615201879846,0.7803376789851039,0.7138460738238737,0.2489665686854699,0.1737111062587963,0.3262307600939922,0.0815511664584239,0,15+ (Overload),0
STU_011064,23.312812082142276,Full-time,4,STEM,Stable,14.459369900756846,7,8,1,1205.5293236696975,0.1626638685951759,0,0.0,10175.571722974317,6783.1728500464105,7502.571340862388,0,1,0.6731409628002257,No Savings,2,0,6,Mid,1,0.875,0.0,0.2843440016397313,0.837336131404824,0.6731409628002257,0.0776797874165329,0.1631232585980027,0.4046720008198656,0.0062676654096586,0,12-15 (Full),0
STU_019136,18.260288836300813,Full-time,1,STEM,Declining,13.939958421913436,1,8,7,1366.289490180072,0.4437298998614352,1,5357.276939830821,11128.88803532453,5124.695259002328,9250.51131221901,0,1,0.8471353934648442,Sporadic,3,0,11,Late,0,0.125,-1.0,0.6658491672004762,0.5562701001385648,0.8471353934648442,0.2276958042596319,0.2233513419051208,0.170424583600238,0.0928682952901911,1,12-15 (Full),0
STU_020850,22.4323520773223,Full-time,3,STEM,Stable,14.754028193842522,6,8,2,847.8709435760671,0.2180717264856762,1,2294.6421229059083,11933.393757062457,6513.527973022863,18990.442038299887,1,1,0.9597410952574764,Sporadic,5,0,12,Mid,0,0.75,0.0,0.3082425339256794,0.7819282735143237,0.9597410952574764,0.1115145011811882,0.0993063620170276,0.3791212669628396,0.0043070849359241,0,12-15 (Full),0
STU_016656,22.50077738064225,Full-time,3,Business,Stable,17.019470056195054,5,8,3,990.1210530224004,0.5254516908280363,1,7419.387867899569,5325.1120246616665,3699.4032326428455,12566.08635936669,0,1,0.6614396942697752,Sporadic,2,0,6,Mid,1,0.625,0.0,1.260995383744098,0.4745483091719636,0.6614396942697752,0.1468713187092416,0.3117487680502819,0.817997691872049,0.0171963126131367,0,15+ (Overload),0
STU_017358,20.18449718054419,Full-time,2,Business,Improving,12.654128171402728,3,8,5,2046.6192158940376,0.0633049972383734,0,0.0,7168.163950435026,4047.707564388696,11543.440499002676,0,1,0.8522001468541497,Consistent Saver,3,0,12,Late,1,0.375,1.0,0.7299010917480911,0.9366950027616264,0.8522001468541497,0.191550916548794,0.0696619548391044,0.6774505458740456,0.0030430987079401,0,12-15 (Full),0
STU_002584,23.70242398835353,Full-time,3,Business,Improving,16.30770872104897,5,8,3,712.451867874065,0.4239749636523862,0,0.0,9427.685804016046,6760.610045642926,4590.836428131048,0,1,0.9000724985164789,No Savings,3,0,11,Mid,1,0.625,1.0,0.176041227437556,0.5760250363476138,0.9000724985164789,0.1644080354404877,0.1995682359060108,0.475520613718778,0.0062434355472787,0,15+ (Overload),0
STU_008410,21.42634843664888,Full-time,2,Humanities,Stable,12.0,4,8,4,2306.905602360063,0.274386464292625,0,0.0,6715.9120437725705,4683.21661562192,13629.258647929157,0,0,0.844149077795503,Sporadic,1,0,10,Mid,1,0.5,0.0,0.8095024352440648,0.725613535707375,0.844149077795503,0.1690577607186481,0.1565098623783991,0.5547512176220324,0.0148056314306271,0,12-15 (Full),0
STU_002880,21.162807766868525,Full-time,3,STEM,Stable,15.127026495882566,5,8,3,1299.0556564227004,0.0987211639859813,0,0.0,10771.259363147585,4931.897869916738,5198.595416712267,0,0,0.764016671592804,No Savings,4,1,7,Mid,1,0.625,0.0,0.3309030501681353,0.9012788360140186,0.764016671592804,0.1620196244506513,0.4102834641165513,0.3529515250840677,0.1103953878548421,0,15+ (Overload),0
STU_003395,25.050575918221654,Part-time,4,STEM,Stable,8.591980870540688,7,10,3,1083.396677966192,0.7006556633323304,0,0.0,10902.459727037747,6089.567888563539,8757.564741679453,0,1,0.9206243589044656,Sporadic,4,0,2,Mid,1,0.7,0.0,0.2550364682720896,0.2993443366676696,0.9206243589044656,0.1527128044527306,0.3040749576615925,0.3375182341360447,0.0551933807825943,0,6-11 (Half),0
STU_005217,22.0237365142474,Full-time,2,Humanities,Stable,15.54945749928547,4,8,4,1116.074355067508,0.1083698074527921,1,6342.826507691183,5933.328072726878,3978.50953624578,16906.893185343448,0,0,0.7382734863251588,No Savings,7,0,1,Mid,0,0.5,0.0,1.0903249583284234,0.8916301925472079,0.7382734863251588,0.1653158016343252,0.1218658770835692,0.6951624791642117,0.0034665298268716,0,15+ (Overload),0
STU_005171,22.05781060288514,Full-time,3,STEM,Improving,12.810663038791295,5,8,3,643.3125367760842,0.85119950842393,1,7477.406839741188,9506.125557484138,6577.162615318264,11454.039067403452,1,1,0.7569218952706266,No Savings,7,0,7,Late,1,0.625,1.0,0.6249130699431016,0.14880049157607,0.7569218952706266,0.1483272972148523,0.413403234788384,0.6999565349715509,0.0272336766416562,1,12-15 (Full),0
STU_005765,21.69297433167224,Full-time,2,STEM,Improving,15.465474996122426,3,8,5,648.0280009505717,0.1034641643709104,1,6356.236666084869,11713.034522923585,3930.0725663132016,3099.1902462853163,1,1,0.9359512166687812,Sporadic,4,0,8,Late,0,0.375,1.0,0.5720314141455985,0.8965358356290896,0.9359512166687812,0.2228773122220214,0.0606003007477298,0.5985157070727993,0.0038502180809386,0,15+ (Overload),0
STU_000386,21.770708815657173,Part-time,2,STEM,Stable,7.621019437789826,3,10,7,835.4720980983585,0.1850487287730512,0,0.0,8132.59254218497,5981.224994792246,4922.870413589257,1,0,0.6490400400913735,Sporadic,5,0,4,Early,1,0.3,0.0,0.2367813232414206,0.8149512712269487,0.6490400400913735,0.2445869428636077,0.1793074794818084,0.2083906616207103,0.0220035049105046,0,6-11 (Half),0
STU_020082,20.45407885989196,Full-time,3,Business,Stable,14.48101920172377,6,8,2,2182.7652089159947,0.5191174493256945,1,4030.6361412422825,7357.826636031352,3762.25054330233,5262.837253464376,0,0,0.9153450201820617,No Savings,6,0,7,Early,0,0.75,0.0,1.1476266550220964,0.4808825506743055,0.9153450201820617,0.1282135114517994,0.2330434736756593,0.7988133275110482,0.0021324329284686,0,12-15 (Full),0
STU_002768,22.31853364185404,Part-time,3,Business,Stable,8.063916181085862,6,12,6,1817.5134948577631,0.4261699510964402,0,0.0,6480.630096783165,6744.721727565448,8632.843187632236,0,0,0.7054690393740201,Consistent Saver,3,0,3,Mid,1,0.5,0.0,0.5497059039326633,0.5738300489035597,0.7054690393740201,0.2146987316744829,0.2588272686263701,0.4248529519663316,0.0181551371984386,0,6-11 (Half),0
STU_015818,18.511877331069748,Full-time,1,STEM,Improving,18.41309979935187,1,8,7,890.0402342111448,0.2574862591459831,0,0.0,8901.650432925917,6237.4113562414805,7944.567119997441,1,0,0.8527288512100681,No Savings,4,0,2,Late,1,0.125,1.0,0.2351639082014987,0.7425137408540169,0.8527288512100681,0.2315541194155,0.1471758482953728,0.3550819541007494,0.0118527302412433,0,15+ (Overload),0
STU_019719,24.86908632376851,Full-time,2,STEM,Improving,16.59657731570773,4,8,4,1530.2908937075215,0.1423984142084372,1,5968.629697183052,7574.140992636445,4455.691003012581,4481.394013864578,0,1,0.9031045323557958,Sporadic,4,0,6,Mid,1,0.5,1.0,1.0049843818588489,0.8576015857915628,0.9031045323557958,0.1914194398194137,0.0860280059766361,0.8524921909294245,0.0018515914554525,0,15+ (Overload),0
STU_011137,19.77316107083338,Full-time,2,Business,Stable,13.53814418078227,4,8,4,3288.954001756815,0.1355667813833567,1,7144.228954743952,5376.648002723419,4864.941919989011,6663.061037766365,1,0,0.98719306633802,No Savings,7,0,12,Late,0,0.5,0.0,1.9821185104035932,0.8644332186166432,0.98719306633802,0.1827975210938155,0.0580687926519366,1.1410592552017966,0.0006571054081964,0,12-15 (Full),0
STU_007047,21.52190542810923,Full-time,3,Humanities,Improving,12.0,5,8,3,2051.32334484766,0.0762354908976029,1,2539.9959884934656,8405.452777300641,6264.38268310648,16331.711692051194,0,0,0.981125466637028,No Savings,2,0,12,Mid,1,0.625,1.0,0.732475111727388,0.923764509102397,0.981125466637028,0.142903313708089,0.0361565563679328,0.7537375558636941,0.0013021755663442,0,12-15 (Full),0
STU_015537,23.519510885447403,Full-time,1,STEM,Improving,15.008835830595997,1,8,7,2302.7551188581806,0.2774614208609229,0,0.0,6178.73835791457,5751.179022982203,4177.616553401621,1,0,0.7497586408382585,No Savings,0,0,2,Mid,0,0.125,1.0,0.772094238488375,0.722538579139077,0.7497586408382585,0.2494012362251912,0.1860569760928916,0.6235471192441875,0.0085210723923814,0,15+ (Overload),0
STU_008740,18.83168578340761,Full-time,2,Humanities,Improving,15.252962543675212,3,8,5,1661.6879165014093,0.133005542667486,0,0.0,9321.483909833443,5613.903185434921,6011.976619915025,0,0,0.9032386248685011,Sporadic,4,0,10,Late,0,0.375,1.0,0.4450337727176401,0.866994457332514,0.9032386248685011,0.2059097164158343,0.082230629606444,0.53501688635882,0.0106112327133503,0,15+ (Overload),0
STU_006780,21.204531057100805,Full-time,4,Business,Stable,12.303852790267772,7,8,1,1699.2787111674663,0.2416081935197004,1,7240.542783599757,7152.1634150513455,3832.743275219927,22791.960677636933,0,0,0.883817619826862,Sporadic,7,0,5,Mid,1,0.875,0.0,1.277904130100805,0.7583918064802996,0.883817619826862,0.0690784213270303,0.1314979914598215,0.9014520650504024,0.0023299493689864,0,12-15 (Full),0
STU_004485,21.438934593329765,Full-time,3,Humanities,Improving,13.42949626057804,6,8,2,1312.4053795530922,0.3015590339386257,1,2147.2728819353392,6187.351945746087,4952.160838551705,7395.821428366203,0,0,0.8557788406224021,Consistent Saver,4,1,7,Mid,0,0.75,1.0,0.6640231528415083,0.6984409660613742,0.8557788406224021,0.1233175727256436,0.4638899613887297,0.7570115764207541,0.007501623480396,0,12-15 (Full),0
STU_016607,19.626190607089185,Full-time,1,STEM,Stable,14.169003117071425,2,8,6,1303.3287426522534,0.1575358791685414,1,7465.371270448339,7077.291797740327,5334.936119479051,6344.352854527439,0,1,0.8745714899078826,Sporadic,3,0,7,Mid,1,0.25,0.0,1.0214674050150432,0.8424641208314585,0.8745714899078826,0.2222505900043964,0.1006429046950518,0.5857337025075215,0.0073636373509384,0,12-15 (Full),0
STU_013898,19.18813044408344,Full-time,1,Humanities,Improving,13.364802457569976,1,8,7,1995.322610015615,0.1905620126720663,1,4998.439582737205,4824.832934218288,3583.219893491607,2836.66774884236,0,1,0.8977614008676954,No Savings,2,1,8,Mid,0,0.125,1.0,1.5437260313140728,0.8094379873279336,0.8977614008676954,0.2615407022078916,0.4068963848085179,1.0093630156570363,0.0120937553909777,0,12-15 (Full),0
STU_003949,20.996012056625936,Full-time,3,STEM,Improving,15.209823438793975,5,8,3,1419.517601969031,0.3661208720123166,1,4556.098548144895,6073.090709900072,4084.102168549709,7161.941706847178,0,0,0.7439766185874117,No Savings,1,0,7,Mid,1,0.625,1.0,1.00757847945711,0.6338791279876834,0.7439766185874117,0.1561726885909354,0.2232553632287031,0.891289239728555,0.003053858477291,0,15+ (Overload),0
STU_015894,19.18271853235638,Full-time,2,Business,Declining,12.927108789416549,4,8,4,1550.7455941426413,0.3456925057993842,0,0.0,7908.794495078106,4688.836231682273,7885.318387405943,0,0,0.9030943731765614,Consistent Saver,5,0,2,Mid,1,0.5,-1.0,0.4923927769524112,0.6543074942006157,0.9030943731765614,0.179366833355023,0.1673486903667853,0.1961963884762055,0.0605262053390156,0,12-15 (Full),0
STU_018399,20.233100135474967,Full-time,1,Humanities,Stable,12.0,2,8,6,944.6368296873652,0.154672125019382,1,2623.503517007045,7075.644527127613,4308.06645441231,6522.050428681739,0,0,0.8010996603018927,Sporadic,0,0,5,Late,1,0.25,0.0,0.5623869796183522,0.8453278749806179,0.8010996603018927,0.2215516986597341,0.121538951917185,0.3561934898091761,0.0340723942658139,0,12-15 (Full),0
STU_002572,18.89253545365962,Part-time,1,Business,Declining,7.599039238962298,2,10,8,625.188031506362,0.2149000431168291,0,0.0,8734.291369266193,4727.458082436166,4497.666168473951,0,1,0.8295105855478265,Sporadic,3,0,11,Late,1,0.2,-1.0,0.1857672463001609,0.7850999568831709,0.8295105855478265,0.2612156113474319,0.1371068415823836,-0.0471163768499195,0.1140307635806325,0,6-11 (Half),0
STU_005231,24.753695313984675,Full-time,4,STEM,Stable,14.177116132667347,7,8,1,1348.1360787566628,0.5282364991094267,0,0.0,6494.478110551982,6258.080880480418,8090.033161721642,0,0,0.63613451493148,Sporadic,1,0,8,Mid,0,0.875,0.0,0.4228597820107076,0.4717635008905733,0.63613451493148,0.0770290913506697,0.3204542451643267,0.4739298910053538,0.0235125986300525,0,12-15 (Full),0
STU_018530,19.16215360270665,Full-time,1,STEM,Stable,16.294841649696103,2,8,6,1114.554736598532,0.2087607618354532,1,3959.371250166044,9853.791902836816,6390.900051941466,22126.31976923396,0,0,0.9014089424395874,Sporadic,4,0,5,Mid,0,0.25,0.0,0.5181748118088622,0.7912392381645468,0.9014089424395874,0.1945021602365187,0.1130816220023051,0.3340874059044311,0.0056057960072106,0,15+ (Overload),0
STU_007913,21.118238594143232,Part-time,2,STEM,Stable,9.0,4,10,6,1189.9201593897203,0.2176623531974836,1,3789.7418506181775,7873.27856260331,3960.2018225148704,9991.200022157063,0,0,0.9334079765088376,No Savings,6,0,5,Mid,1,0.4,0.0,0.7224774292885835,0.7823376468025164,0.9334079765088376,0.2112924107448819,0.1070425483263421,0.4812387146442917,0.0072845887384541,0,6-11 (Half),0
